name,location,category,tags
뱅앤올룹슨 (Bang & Olufsen),강남구,4.0,#쇼핑
가락시장(가락농수산물 도매시장),송파구,4.0,#가락농수산물도매시장#가락시장#가족여행#나들이#나홀로여행#데이트코스
풍월당,강남구,4.0,#쇼핑
조이리치 (JOYRICH),강남구,4.0,#쇼핑
필립플레인,강남구,4.0,#쇼핑
올가홀푸드 방이점,송파구,4.0,#쇼핑
비단빔한복 (종로점),종로구,4.0,#비단빔한복#쇼핑#수도권#연중무휴#한복
승진완구,종로구,4.0,#쇼핑
부르뎅 아동복 (Burdeng),중구,4.0,#쇼핑
TIGI 컨셉 스토어(청담점),강남구,4.0,#쇼핑
북바이북,마포구,4.0,#쇼핑
세운전자상가(세운전자플라자),종로구,4.0,#쇼핑
디아프바인,강남구,4.0,#쇼핑
대림중앙시장,영등포구,4.0,#가족여행#나들이#나홀로여행#대림중앙시장#데이트코스#먹거리#서울근교여행
서울 평화시장,중구,4.0,#가족여행#나들이#나홀로여행#데이트코스#도심여행#먹거리#서울평화시장
중곡동 가구거리,광진구,4.0,#쇼핑#수도권#중곡동가구거리#특화거리
청계 타월상가,중구,4.0,#쇼핑
종로6가 대학천 책방거리,종로구,4.0,#쇼핑
방산 종합시장,중구,4.0,#가족여행#나홀로여행#데이트코스#먹거리#방산종합시장#쇼핑#수도권
동양국악기,강남구,4.0,#쇼핑
낙원 악기상가,종로구,4.0,#낙원악기상가#쇼핑#수도권#아이와함께#악기상가#이색체험#친구와함께
방학동 도깨비시장,도봉구,4.0,#가족여행#방학동도깨비시장#사계절#쇼핑#수도권#시장맛집#아이와함께
후아유 (WHO.A.U) 명동점,중구,4.0,#쇼핑
남대문 액세사리상가,중구,4.0,#쇼핑
서촌나들이,종로구,4.0,#쇼핑
남대문 안경상가,중구,4.0,#쇼핑
견지동 불교용품거리,종로구,4.0,#쇼핑
청계5가 가방도매상가 / 청오가방상가,종로구,4.0,#쇼핑
수퍼노말(SUPERNORMAL),강남구,4.0,#쇼핑
더 비 (The B),강남구,4.0,#쇼핑
페라라 코리아,용산구,4.0,#쇼핑
밀리오레 (신촌점),서대문구,4.0,#쇼핑
우석공예사,종로구,4.0,#기념품#쇼핑#수도권#우석공예사
숭례문(남대문) 수입상가,중구,4.0,#쇼핑
을지로 철제가구거리,중구,4.0,#쇼핑
청계 조명기구상가,중구,4.0,#쇼핑
종로3가 귀금속 전문상가,종로구,4.0,#쇼핑
레스모아 (LesMore) 명동점,중구,4.0,#쇼핑
북촌상회(북촌가게),종로구,4.0,#기념품#북촌가게#북촌상회#쇼핑#수도권
이태원시장,용산구,4.0,#가족여행#사계절#쇼핑#수도권#시장맛집#아이와함께#이태원시장
구로기계공구단지,구로구,4.0,#공구#관광지#산업관광#산업관광지#산업단지#산업용품#상가#쇼핑
국제음식문화거리(INTERNATIONAL FOOD STREET),구로구,4.0,#가족과함께#관광지#맛집#먹거리여행#먹거리타운#먹자골목#문화공간
크래프트 로담,종로구,4.0,#쇼핑
Heynature(헤이네이처) 이대점,서대문구,4.0,#쇼핑
하모니마트(명동점) [한국관광 품질인증/Korea Quality],중구,4.0,#서울추천쇼핑#쇼핑#하모니마트명동#한국관광품질인증#한국관광품질인증업소
미라이안경[한국관광 품질인증/Korea Quality],강남구,4.0,#미라이안경#서울추천쇼핑#쇼핑#한국관광품질인증#한국관광품질인증업소
구로시장,구로구,4.0,#쇼핑
금강제화 (종로지점),종로구,4.0,#금강제화#쇼핑#수도권
금강제화 영등포본점,영등포구,4.0,#쇼핑
프리스비(Frisbee) 홍대점,마포구,4.0,#쇼핑
금강제화 명동본점,중구,4.0,#쇼핑
스토리지북앤필름,용산구,4.0,#남녀노소#독립출판물전문서점#독서여행#동네책방#소설책#쇼핑#스토리지북앤필름
국제갤러리,종로구,5.0,#국제갤러리#나들이#데이트코스#문화시설#미술관#수도권#실내여행지
국립현대미술관(덕수궁관),중구,5.0,#국립현대미술관#덕수궁관#데이트코스#문화시설#미술관#수도권#실내여행지
국립중앙박물관,용산구,5.0,#국립중앙박물관#나들이#문화시설#미세먼지_피하는_실내여행#박물관
국립국악원,서초구,5.0,#가족여행#공연장#국립국악원#데이트코스#문화시설#수도권#실내여행지
청와대사랑채,종로구,5.0,#가족여행#교과서속여행#기념관#도심여행#문화시설#사계절#실내여행지
대한민국역사박물관,종로구,5.0,#교과서속여행#대한민국역사박물관#문화시설#미세먼지_피하는_실내여행
국립고궁박물관,종로구,5.0,#교과서속여행#국립고궁박물관#나들이#문화시설#박물관#실내여행지
김대중도서관,마포구,5.0,#교과서속여행#김대중도서관#도서관#도심여행#독서여행#문화시설
브이센터 (브이센터 더라이브뮤지엄),강동구,5.0,#가족과함께#기념품판매#문화시설#문화콘텐츠산업#브이센터#수도권
도산안창호기념관,강남구,5.0,#교과서속여행#도산안창호기념관#문화시설#박물관#수도권#실내여행지
금천구립금나래도서관,금천구,5.0,#금천구립금나래도서관#도서관#문화시설#사계절#실내여행지#아이와함께
서대문형무소역사관,서대문구,5.0,#3·1운동_100주년_여행지추천#가족과함께#교과서속여행#문화시설
백범김구기념관,용산구,5.0,#3·1운동_100주년_여행지추천#기념관#나들이#도심여행#드라이브여행
전쟁기념관,용산구,5.0,#가족여행#교과서속여행#도심여행#문화시설#미세먼지_피하는_실내여행
안중근의사기념관,중구,5.0,#3·1운동_100주년_여행지추천#기념관#단체관람#무료관람#문화시설
중랑구립정보도서관,중랑구,5.0,#데이트코스#도서관#문화시설#수도권#실내여행지#아이와함께#연인과함께
삼성미술관 리움,용산구,5.0,#가족여행#단체관람#당일치기여행#문화시설#미세먼지_피하는_실내여행
우표박물관 (구.우표문화누리),중구,5.0,#가족과함께#겨울방학가볼만한곳#남녀노소#문화시설#미세먼지_피하는_실내여행
국립어린이과학관,종로구,5.0,#과학관#국립어린이과학관#나들이#문화시설#수도권#실내여행지#아이와함께
청계천박물관,성동구,5.0,#걷기여행#도심여행#문화시설#박물관#실내여행지#아이와함께#청계천박물관
성균관대학교 박물관,종로구,5.0,#무료관람#문화시설#박물관#성균관대학교박물관#수도권#실내여행지
서울대학교 치의학박물관,종로구,5.0,#교과서속여행#문화시설#박물관#서울대학교치의학박물관#수도권#실내여행지
코엑스 아쿠아리움,강남구,5.0,#데이트코스#문화시설#미세먼지_피하는_실내여행#실내관광지#실내여행지
서울대학교 박물관,관악구,5.0,#무료관람#문화시설#박물관#서울대학교박물관#수도권#실내여행지
매헌 윤봉길의사 기념관,서초구,5.0,#교과서속여행#기념관#매헌윤봉길의사기념관#문화시설#미세먼지_피하는_실내여행
63아트,영등포구,5.0,#63아트#경치좋은곳#문화공간#문화시설#문화예술#미술관#미술작품
조선일보미술관,중구,5.0,#나들이#데이트코스#드라이브여행#문화시설#미술관#수도권#실내여행지
경희대학교 중앙박물관,동대문구,5.0,#경희대학교박물관#무료관람#문화시설#박물관#수도권#실내여행지
동산방화랑,종로구,5.0,#나들이#데이트코스#동산방화랑#문화시설#미술관#수도권#실내여행지
세종문화회관,종로구,5.0,#가족여행#공연장#나들이#데이트코스#문화시설#세종문화회관#수도권
성균관대학교 박물관,종로구,5.0,#무료관람#문화시설#박물관#성균관대학교박물관#수도권#실내여행지
서울대학교 치의학박물관,종로구,5.0,#교과서속여행#문화시설#박물관#서울대학교치의학박물관#수도권#실내여행지
코엑스 아쿠아리움,강남구,5.0,#데이트코스#문화시설#미세먼지_피하는_실내여행#실내관광지#실내여행지
서울대학교 박물관,관악구,5.0,#무료관람#문화시설#박물관#서울대학교박물관#수도권#실내여행지
매헌 윤봉길의사 기념관,서초구,5.0,#교과서속여행#기념관#매헌윤봉길의사기념관#문화시설#미세먼지_피하는_실내여행
63아트,영등포구,5.0,#63아트#경치좋은곳#문화공간#문화시설#문화예술#미술관#미술작품
조선일보미술관,중구,5.0,#나들이#데이트코스#드라이브여행#문화시설#미술관#수도권#실내여행지
경희대학교 중앙박물관,동대문구,5.0,#경희대학교박물관#무료관람#문화시설#박물관#수도권#실내여행지
동산방화랑,종로구,5.0,#나들이#데이트코스#동산방화랑#문화시설#미술관#수도권#실내여행지
세종문화회관,종로구,5.0,#가족여행#공연장#나들이#데이트코스#문화시설#세종문화회관#수도권
성신여자대학교박물관,성북구,5.0,#무료관람#문화시설#박물관#성신여자대학교박물관#수도권#실내여행지
고려대학교박물관,성북구,5.0,#고려대학교박물관#무료관람#문화시설#박물관#수도권#실내여행지
가나아트센터,종로구,5.0,#가나아트갤러리#가나아트센터#데이트코스#드라이브여행#문화시설
갤러리미,강남구,5.0,#갤러리미#나들이#데이트코스#문화시설#미술관#수도권#실내여행지
아트리움,영등포구,5.0,#도심여행#문화시설#문화행사#사계절#상설공연#실내여행지#아트리움
두산아트센터,종로구,5.0,#가족여행#공연장#나들이#데이트코스#두산아트센터#문화시설#수도권
세종대왕기념관,동대문구,5.0,#기념관#문화시설#세종대왕기념관#수도권#실내여행지#아이와함께
유니버설아트센터,광진구,5.0,#가족여행#공연장#관광지#나들이#데이트코스#문화시설#수도권#실내여행지
서울시립대학교박물관,동대문구,5.0,#무료관람#문화시설#박물관#서울시립대학교박물관#수도권#실내여행지
숙명여자대학교 박물관,용산구,5.0,#문화시설#박물관#수도권#숙명여자대학교박물관#실내여행지#아이와함께
세계골프역사박물관,강남구,5.0,#나홀로여행#문화시설#뮤지엄&미술관#사계절#세계골프역사박물관
다이나믹 메이즈 (서울 인사동점),종로구,5.0,#관광지#다이나믹메이즈#도심여행#레포츠체험#복합문화공간#수도권
한국종합무역센터(코엑스),강남구,5.0,#가족여행#데이트코스#도심여행#먹거리#문화시설#복합문화공간#수도권
VRZONE CINEMA(브이알존 시네마),강남구,5.0,#관광지#데이트장소추천#브이알존#서울데이트#실내관광지#실내놀이터
브이알존 큐브 강남점,서초구,5.0,#VR체험#관광지#남녀노소#실내데이트#실내레포츠#실내여행지#아이가_좋아하는_여행
VRZONE 용산 아이파크몰점,용산구,5.0,#VR체험#관광지#데이트장소추천#실내데이트#실내여행지#아이가_좋아하는_여행
이리자 한복전시관,종로구,5.0,#교과서속으로#문화시설#수도권#실내여행지#아이와함께#예술#이리자한복전시관
롯데월드타워 서울스카이,송파구,5.0,#가족여행#경치좋은곳#관광지#롯데월드타워서울스카이#사계절#서울데이트장소
실로암사우나찜질방,중구,5.0,#관광지#도심여행#목욕탕#사우나#실내여행지#실로암사우나찜질방
밀알미술관,강남구,5.0,#남녀노소#데이트코스#도심여행#무더위_피해_실내여행#문화시설#미술관
롯데월드 아쿠아리움,송파구,5.0,#가족과함께#롯데월드#롯데월드아쿠아리움#문화시설#미세먼지_피하는_실내여행
종이나라박물관,중구,5.0,#나들이#단체관람#도심여행#문화시설#박물관#실내여행지#아이와함께
주한독일문화원,용산구,5.0,#교과서속여행#문화시설#문화행사#사계절#수도권#실내여행지#아이와함께
주한이탈리아문화원,용산구,5.0,#교과서속여행#도서관#문화시설#문화행사#사계절#수도권#실내여행지
홍대난타전용관,마포구,5.0,#가족여행#관광지#도심여행#문화시설#문화행사#사계절#수도권#실내여행지
예술의전당,서초구,5.0,#가족여행#공연장#관광지#나들이#데이트코스#문화시설#수도권#실내여행지
MoA 서울대학교미술관,관악구,5.0,#가족여행#관광지#문화시설#미술관#서울대학교미술관#수도권#실내여행지
호림박물관,관악구,5.0,#관광지#나들이#문화시설#박물관#수도권#실내여행지#아이와함께
이화여자대학교박물관,서대문구,5.0,#관광지#무료관람#문화시설#박물관#사계절#수도권#실내여행지#아이와함께
서울특별시교육청 과학전시관 (남산분관),중구,5.0,#관광지#교과서속여행#문화시설#사계절#서울특별시과학전시관남산분관
동국대학교 박물관,중구,5.0,#관광지#교과서속여행#동국대학교박물관#문화시설#박물관#수도권
한국천주교순교자박물관,마포구,5.0,#관광지#나홀로여행#문화시설#박물관#수도권#실내여행지#이색체험
갤러리 라메르,종로구,5.0,#갤러리라메르#관광지#나홀로여행#데이트코스#도심여행#문화시설
서울대학교 규장각,관악구,5.0,#관광지#문화시설#서울대학교규장각#수도권#실내여행지#아이와함께
서울특별시교육청 과학전시관,관악구,5.0,#관광지#교과서속여행#문화시설#사계절#서울특별시과학전시관#수도권
박을복자수박물관,강북구,5.0,#관광지#교과서속여행#문화시설#박물관#박을복자수박물관#수도권
경희대학교 자연사박물관,동대문구,5.0,#경희대학교자연사박물관#관광지#교과서속여행#문화시설#박물관#수도권
덕성여자대학교박물관,도봉구,5.0,#관광지#교과서속여행#덕성여자대학교박물관#문화시설#박물관#수도권
자생식물학습장,종로구,5.0,#가족여행#고궁#관광지#교과서속여행#꽃여행#사계절#수도권#실내여행지
세라믹 팔레스 홀,강남구,5.0,#가족여행#관광지#도심여행#문화시설#세라믹팔레스홀#실내여행지
갤러리 시몬,종로구,5.0,#갤러리시몬#관광지#데이트코스#문화시설#미술관#수도권#실내여행지
이스라엘문화원,서초구,5.0,#관광지#교과서속여행#문화시설#문화행사#사계절#수도권#실내여행지
주한 프랑스문화원,중구,5.0,#관광지#교과서속여행#도서관#문화시설#문화행사#사계절#수도권
상명대학교 박물관,종로구,5.0,#관광지#교과서속여행#문화시설#박물관#상명대학교박물관#수도권
동덕여자대학교 박물관,성북구,5.0,#관광지#교과서속여행#동덕여자대학교박물관#문화시설#박물관#사계절
롯데월드 가든스테이지,송파구,5.0,#공연장#관광지#나들이#놀이공원&테마파크#데이트코스#롯데월드가든스테이지
롯데월드 언더씨킹덤,은평구,5.0,#관광지#놀이기구#롯데월드언더씨킹덤#미세먼지_피하는_실내여행#실내관광지
롯데월드타워&롯데월드몰,송파구,5.0,#관광지#데이트코스#도심여행#롯데월드타워&롯데월드몰#문화행사
보라매안전체험관,동작구,5.0,#가족여행#관광지#미세먼지_피하는_실내여행#박물관#보라매안전체험관
축구전시관,종로구,5.0,#관광지#문화시설#박물관#사계절#수도권#실내여행지#아이와함께
성곡미술관,종로구,5.0,#관광지#도심여행#문화시설#미술관#사계절#성곡미술관#실내여행지
상원미술관,종로구,5.0,#관광지#도심여행#문화시설#사계절#상원미술관#실내여행지#아이와함께
시간을 담다,중구,5.0,#관광지#그림그리기체험#데이트장소추천#문화공간#미세먼지_피하는_실내여행
남산골한옥마을,중구,6.0,#가족여행#관광지#남녀노소#남산골한옥마을#도심여행#수도권#아이와함께
서해금빛열차,용산구,6.0,#관광지#기차여행#꽃여행#서해금빛열차#이색열차#이색체험#전라권
강남,강남구,6.0,#가족과함께#강남#강남관광정보센터#강남구#강남맛집#강남스타일
서울 동대문 닭한마리 골목,종로구,6.0,#관광지#동대문닭한마리골목#동대문닭한마리골목#수도권#숨은맛집
쌈지길,종로구,6.0,#관광지#남녀노소#데이트장소추천#복합문화공간#쇼핑#쇼핑거리#수도권
부암동,종로구,6.0,#걷기여행#관광지#데이트코스#도심여행#부암동#브런치카페#사계절
국제선센터,양천구,6.0,#가족여행#가족체험여행#관광지#국제선센터#사계절#연인과함께#외국어해설
남산서울타워 한복문화체험관,용산구,6.0,#관광지#데이트장소추천#미세먼지_피하는_실내여행#사진여행#사진찍기좋은곳
"서울교통공사 (신정,수서,천왕)",성동구,6.0,#가족과함께#관광지#교육여행#교육프로그램#도심여행#서울교통공사
고덕동 생태경관 보전지역,강동구,6.0,#고덕동생태경관보전지역#관광지#생태체험#수도권#자연#체험
키자니아 서울,송파구,6.0,##미세먼지_피하는_실내여행#관광지#도심여행#실내여행지#아이가_열광하는_여행
청와대 앞길,종로구,6.0,#가족여행#관광지#나홀로여행#당일치기여행#도심여행#사계절#산책길
양천구 어린이교통공원,양천구,6.0,#겨울방학가볼만한곳#관광지#교육여행#도심여행#산책길#산책하기
서울풍물시장 전통문화체험관,동대문구,6.0,#관광지#도심여행#서울풍물시장#서울풍물시장전통문화체험관#아이와함께
대학로,종로구,6.0,#가족여행#관광지#나홀로여행#당일치기여행#대학로#데이트코스#도심여행
챔피언1250,용산구,6.0,#관광지#놀이공간#미세먼지_피하는_실내여행#복합레저스포츠#수도권
신사동 가로수길,강남구,6.0,#가로수길#관광지#사진촬영#산책길#산책하기#산책하기좋은곳#서울여행
서래마을,서초구,6.0,#관광지#남녀노소#도심여행#문화#산책하기#산책하기좋은곳#서래마을
육군사관학교,노원구,6.0,#가족과함께#관광지#교육여행#교육프로그램#군인정신#남녀노소#수도권
청담패션거리,강남구,6.0,#관광지#남녀노소#문화예술#복합문화공간#쇼핑#수도권#연인과함께
압구정 로데오거리,강남구,6.0,#가족과함께#강남구#강남시티투어#관광지#산책하기좋은곳#쇼핑거리
오미요리연구소,동대문구,6.0,#관광지#체험
서촌마을,종로구,6.0,#걷기길#관광지#데이트장소추천#산책길#산책하기#산책하기좋은곳
아띠인력거,종로구,6.0,#관광지#서울가볼만한곳#서울놀기#서울여행코스#서울핫플#연인과함께
다이나믹 메이즈 (서울 인사동점),종로구,6.0,#관광지#다이나믹메이즈#도심여행#레포츠체험#복합문화공간#수도권
자양동 양꼬치거리 (중국음식문화거리),광진구,6.0,#관광지#꼬치구이#양고기#양꼬치#음식문화#음식문화#음식문화거리
대림동 차이나타운,영등포구,6.0,#관광지#맛집골목#맛집여행#맛집투어#먹자골목#수타짜장면#유명중국집
레일크루즈 해랑열차,용산구,6.0,#관광지#기차여행#부모님과함께#전국여행#체험#추억여행#친구와함께
놀이똥산,종로구,6.0,#가족과함께#관광지#남녀노소#미세먼지_피하는_실내여행#사진찍기
홍대 벽화거리,마포구,6.0,#관광지#사진찍기좋은곳#사진촬영#사진촬영명소#서울데이트장소#연인과함께
연남동 공방거리,마포구,6.0,#골목문화공간#공방거리#공예#관광지#산책길#산책하기#산책하기좋은곳
상수동 카페거리,마포구,6.0,#관광지#데이트#분위기좋은카페#서울카페#연인과함께#이색카페#체험
로렌스길,마포구,6.0,#골목길#골목문화공간#골목식당#골목여행#관광지#데이트장소추천
광흥당,마포구,6.0,#관광지#광흥당#국악#국악공연#수강#수도권#아이와함께#이색체험
경의선책거리,마포구,6.0,#경의선#경의선책거리#관광지#복합문화#복합문화공간#복합시설#산책하기
삼청동길,종로구,6.0,#관광지#데이트장소추천#도심여행#산책길#산책하기#산책하기좋은곳
피노파밀리아,노원구,6.0,#관광지#도심여행#문화공간#복합문화공간#아이와함께#연인과함께
삼해소주가,종로구,6.0,#관광지#남녀노소#삼해소주가#서울무형문화재#수도권#우리술#이색체험
VRZONE CINEMA(브이알존 시네마),강남구,6.0,#관광지#데이트장소추천#브이알존#서울데이트#실내관광지#실내놀이터
브이알존 큐브 강남점,서초구,6.0,#VR체험#관광지#남녀노소#실내데이트#실내레포츠#실내여행지#아이가_좋아하는_여행
VRZONE 용산 아이파크몰점,용산구,6.0,#VR체험#관광지#데이트장소추천#실내데이트#실내여행지#아이가_좋아하는_여행
연세로,서대문구,6.0,#관광지#맛집탐방#쇼핑거리#숨은맛집#연세대학교#연인과함께#우수쇼핑
답십리 고미술상가,동대문구,6.0,#가족과함께#고미술#고미술품#골동품#관광지#기념물판매#남녀노소
낙원동 아구찜 거리,종로구,6.0,#관광지#낙원아구찜#남녀노소#맛집탐방#먹자골목#서울맛집투어#소주한잔
신당동 떡볶이 골목,중구,6.0,#골목분식#골목시장#관광지#떡볶이맛집#맛집#맛집탐방#숨은맛집
장충동 족발 골목,중구,6.0,#골목시장#관광지#남녀노소#먹자골목#서울맛집투어#술안주#숨은맛집
영등포 신길동 홍어거리,영등포구,6.0,#관광지#남녀노소#맛집거리#서울맛집#숨은맛집#영등포가볼만한곳
서울 종로 낙지볶음 골목,종로구,6.0,#가족과함께#골목길#골목여행#관광지#낙지거리#낙지전문점#맛집골목
서울 삼각지 대구탕 골목,용산구,6.0,#가족과함께#관광지#남녀노소#대구탕#먹방여행#먹방투어#먹자골목
응암동 감자국 거리,은평구,6.0,#가족과함께#감자탕#관광지#남녀노소#먹자골목#서울맛집투어#숨은맛집
남대문 갈치조림골목,중구,6.0,#갈치#갈치구이#갈치조림#갈치조림골목#골목시장#관광지#남대문
공덕동 족발 골목,마포구,6.0,#가족과함께#골목길여행#골목여행#관광지#돼지고기#먹자골목#숨은맛집
아현동 전골목,마포구,6.0,#가족과함께#골목시장#관광지#김치전#맛집탐방#먹자골목#숨은맛집
키즈오토파크,광진구,6.0,#관광지#교육여행#교육체험#아이가_좋아하는_여행#아이와함께#이색체험
한국전통주연구소,종로구,6.0,#관광지#남녀노소#서울여행#소주#양조#이색체험#전통주#전통주교육기관
평화열차 DMZ 트레인,용산구,6.0,#DMZ여행#가족여행#가족체험여행#관광지#서울근교여행#아이와함께
강남 시티투어 - 트롤리버스,강남구,6.0,#강남시티투어#관광지#수도권#체험#친구와함께#트롤리버스
인사동,종로구,6.0,#관광지#도심여행#수도권#시티투어#인사동#주말추천여행지#체험
G밸리 패션지원센터,금천구,6.0,#G밸리패션지원센터#관광지#산업관광#산업관광지#수도권#이색체험
신촌 플레이버스,서대문구,6.0,#관광지#도심여행#문화콘텐츠산업#문화행사#수도권#신촌플레이버스
덕수궁 돌담길,중구,6.0,#걷기길#걷기여행#걷기좋은곳#고궁#관광지#덕수궁돌담길#데이트장소추천
명동,중구,6.0,#15_16한국관광100선#17_18한국관광100선#19_20한국관광100선#관광지
재활용창작품상설전시관,양천구,6.0,#관광지#문화시설#수도권#재활용#재활용관광지#재활용창작품상설전시관
한복남,종로구,6.0,#관광지#체험
이태원 앤틱 가구 거리,용산구,6.0,#가구점#가족과함께#골동품#관광지#목가구#연인과함께#이색거리
봉은사(서울),강남구,7.0,#가족여행#관광지#교과서속여행#당일치기여행#봉은사(서울)#사찰&산사
최순우 옛집,성북구,7.0,#관광지#근대한옥#기념관#아이와함께#역사#역사문화재#역사속#역사속으로
덕수궁,중구,7.0,#15_16한국관광100선#17_18한국관광100선#19_20한국관광100선#가족여행
창경궁,종로구,7.0,#15_16한국관광100선#17_18한국관광100선#19_20한국관광100선#가족여행
청와대사랑채,종로구,7.0,#가족여행#교과서속여행#기념관#도심여행#문화시설#사계절#실내여행지
김대중도서관,마포구,7.0,#교과서속여행#김대중도서관#도서관#도심여행#독서여행#문화시설
민영환 자결터,종로구,7.0,#관광지#교과서속여행#기념비#민영환자결터#수도권#역사#역사공부
도안사,노원구,7.0,#관광지#도안사#불교#불교문화#사찰#사찰여행#수도권#역사#자연좋은곳
구공업전습소본관,종로구,7.0,#관광지#교과서속여행#구공업전습소본관#문화재#사적지#수도권#역사
경운동민병옥가옥,종로구,7.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
서울 운현궁,종로구,7.0,#관광지#수도권#아이와함께#역사#역사공부#역사관광지#역사를품은곳
경복궁,종로구,7.0,#15_16한국관광100선#17_18한국관광100선#19_20한국관광100선#가족여행
경희궁,종로구,7.0,#15_16한국관광100선#17_18한국관광100선#19_20한국관광100선#가족여행
서울 경교장,종로구,7.0,#건축물#건축사#건축여행#관광지#교과서속여행#근대건축#근대건축물
백인제가옥,종로구,7.0,#관광지#근대한옥#문화재#백인제가옥#수도권#역사#역사공부#역사관광지
"서울 구 벨기에영사관(현, 서울시립미술관 남서울생활미술관)",관악구,7.0,#관광지#복합문화공간#서울구벨기에영사관#서울시립미술관#수도권
덕수궁 대한문,중구,7.0,#19_20한국관광100선#가족여행#고궁#관광지#교과서속여행#덕수궁대한문
경희궁 흥화문,종로구,7.0,#19_20한국관광100선#가족여행#경희궁흥화문#고궁#관광지#교과서속여행
광화문,종로구,7.0,#19_20한국관광100선#가족여행#경복궁#관광지#광화문#광화문#광화문광장
창덕궁 인정문,종로구,7.0,#19_20한국관광100선#19_20한국관광100선#가족여행#고궁#관광지
정정공강사상묘역,관악구,7.0,#관광지#서울특별시유형문화재#수도권#역사#역사공부#역사관광지
약수사(서울),관악구,7.0,#관광지#불교#불교문화#사찰#사찰#사찰여행#수도권#약수사#역사
경희궁 숭정전,중구,7.0,#관광지#역사#역사공부#역사관광#역사관광지#역사를품은곳#역사문화재
정선옹주 묘역,구로구,7.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
서울 호암산성(한우물 및 주변산성지),금천구,7.0,#관광지#사적#수도권#역사#역사공부#역사관광지#역사를품은곳#역사문화재
효민공 이경직 묘역,관악구,7.0,#관광지#서울특별시유형문화재#수도권#역사#역사공부#역사관광지
환구단,중구,7.0,#관광지#사적#수도권#역사#역사공부#역사관광지#역사를품은곳#역사문화재
서울 남현동 요지,관악구,7.0,#관광지#사적#서울남현동요지#수도권#역사#역사공부#역사를품은곳
관악산 낙성대공원,관악구,7.0,#가족여행#관광지#관악산낙성대공원#교과서속여행#당일치기여행#서울근교여행
달마사(서울),동작구,7.0,#관광지#불교#불교문화#사찰여행#역사#원불교#자연속으로#자연환경
용덕사(서울),강북구,7.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
원통사(서울),도봉구,7.0,#관광지#불교#불교#불교문화#사찰여행#역사#원불교#자연속으로
능인선원,강남구,7.0,#관광지#능인선원#대한불고조계종#불교#불교문화#사찰#사찰여행
미타사(강서),강서구,7.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
일선사(서울),종로구,7.0,#관광지#도심속#불교#불교문화#사찰여행#역사#자연환경#전통사찰
아차산봉수대터,중랑구,7.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
국립서울현충원,동작구,7.0,#가족여행#관광지#교과서속여행#국립서울현충원#근대문화유산#당일치기여행
보신각 터,종로구,7.0,#가족여행#관광지#교과서속여행#당일치기여행#보신각터#서울근교여행
북촌 8경,종로구,7.0,#감성사진#경치좋은곳#관광지#근대한옥#데이트장소추천#북촌8경#사진찍기좋은곳
상허이태준가옥(수연산방),성북구,7.0,#관광지#문화재#상허이태준가옥#수도권#수연산방#역사#역사공부
서울 정동교회,중구,7.0,#관광지#교과서속여행#나홀로여행#도심여행#서울정동교회#역사#역사공부
보성사터,종로구,7.0,#관광지#교과서속여행#근린공원#보성사터#산책하기좋은곳#수도권
독립관,서대문구,7.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
북촌한옥마을,종로구,7.0,#가족여행#관광지#나홀로여행#당일치기여행#데이트코스#도심여행
성락원(서울),성북구,7.0,#가족과함께#관광지#아이와함께#역사#역사공부#역사를품은곳#역사문화재
창덕궁과 후원 [유네스코 세계문화유산],종로구,7.0,#19_20한국관광100선#관광지#데이트코스#수도권#역사#역사공부
절두산 순교성지,마포구,7.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
관음사(서울),관악구,7.0,#관광지#불교문화#사찰여행#역사#역사속으로#역사이야기#자연좋은곳
양천향교,강서구,7.0,#관광지#역사#역사공부#역사관광#역사관광지#역사를품은곳#역사문화
창의문(자하문),종로구,7.0,#가족여행#관광지#문화재#서울여행#역사#역사공부#역사관광지#역사를품은곳
망원정지,마포구,7.0,#관광지#기념물#망원정지#문화재#수도권#역사#역사공부#역사관광지
옥천암(서울),서대문구,7.0,#관광지#대한불교조계종#불교#사찰#사찰여행#역사#자연속으로#자연좋은곳
명성황후 조난지,종로구,7.0,#경복궁#관광지#명성황후#역사#역사공부#역사관광지#역사를품은곳
황학정,종로구,7.0,#관광지#궁술#서울여행#역사#역사공부#역사관광지#역사관광지#역사를품은곳
세검정 터 (구 세검정),종로구,7.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
서울 우정총국,종로구,7.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
낙선재,종로구,7.0,#가족여행#고궁#관광지#교과서속여행#낙선재#사계절#수도권#아이와함께
대원군별장,종로구,7.0,#관광지#대원군별장#석파정#수도권#역사#역사공부#역사관광지#역사를품은곳
탑골공원 팔각정,종로구,7.0,#관광지#서울특별시유형문화재#수도권#역사#역사공부#역사관광지
